date,time,st,F_scale,Injuries,Fatalities,Loss,Length,Width,Day,Hour,F0,Fatal_Tornado
1963-05-31,16:00:00,TX,0,0,0,0,0.5,10,6,16,1,No
1963-05-31,16:00:00,TX,1,0,0,0,0.5,10,6,16,0,No
1963-05-31,16:00:00,TX,1,0,0,0,1,17,6,16,0,No
1963-06-01,16:15:00,SD,0,0,0,3,4.5,440,7,16,1,No
1963-06-02,21:30:00,TX,0,0,0,0,1,10,1,21,1,No
1963-06-02,21:30:00,TX,1,0,0,0,6.1,67,1,21,0,No
1963-06-02,19:00:00,TX,0,0,0,0,0.8,10,1,19,1,No
1963-06-02,17:30:00,TX,0,0,0,0,1,17,1,17,1,No
1963-06-02,12:30:00,ND,0,0,0,2,0.1,10,1,12,1,No
1963-06-03,19:15:00,TX,1,0,0,0,2,33,2,19,0,No
1963-06-03,16:05:00,UT,2,0,0,0,2,10,2,16,0,No
1963-06-03,15:00:00,ND,0,0,0,2,0.1,10,2,15,1,No
1963-06-03,14:00:00,FL,0,0,0,0,0.1,10,2,14,1,No
1963-06-03,10:30:00,SD,0,0,0,0,0.1,10,2,10,1,No
1963-06-04,21:00:00,TX,2,0,0,0,2,33,3,21,0,No
1963-06-04,21:00:00,TX,0,0,0,0,0.1,10,3,21,1,No
1963-06-04,21:00:00,TX,0,0,0,0,0.4,10,3,21,1,No
1963-06-04,21:00:00,TX,1,0,0,0,1.5,33,3,21,0,No
1963-06-04,21:00:00,TX,0,0,0,0,0.1,10,3,21,1,No
1963-06-04,20:32:00,TX,1,0,0,0,0.1,10,3,20,0,No
1963-06-04,20:30:00,TX,0,0,0,0,1,17,3,20,1,No
1963-06-04,20:30:00,TX,0,0,0,0,0.5,10,3,20,1,No
1963-06-04,18:30:00,TX,1,0,0,0,1,67,3,18,0,No
1963-06-05,20:00:00,NE,1,0,0,3,1,10,4,20,0,No
1963-06-05,17:30:00,OH,2,0,0,4,0.1,10,4,17,0,No
1963-06-05,17:05:00,OH,1,0,0,3,0.1,10,4,17,0,No
1963-06-05,16:50:00,NE,0,0,0,0,0.1,10,4,16,1,No
1963-06-05,16:00:00,NE,0,0,0,0,0.1,10,4,16,1,No
1963-06-05,15:00:00,KS,1,0,0,0,0.1,10,4,15,0,No
1963-06-05,15:00:00,KS,0,0,0,0,0.1,10,4,15,1,No
1963-06-05,14:00:00,FL,0,0,0,0,0.1,10,4,14,1,No
1963-06-05,13:00:00,MT,0,0,0,0,1.5,10,4,13,1,No
1963-06-06,19:45:00,SD,3,0,0,5,24.4,1167,5,19,0,No
1963-06-06,19:40:00,SD,0,0,0,0,0.1,10,5,19,1,No
1963-06-06,19:00:00,SD,0,0,0,0,4.9,10,5,19,1,No
1963-06-06,17:30:00,KS,0,0,0,0,0.1,10,5,17,1,No
1963-06-06,17:30:00,KS,0,0,0,0,0.1,10,5,17,1,No
1963-06-06,17:30:00,KS,0,0,0,0,0.1,10,5,17,1,No
1963-06-06,17:30:00,KS,0,0,0,4,4.1,10,5,17,1,No
1963-06-06,14:00:00,FL,1,0,0,2,0.1,10,5,14,0,No
1963-06-07,16:00:00,IN,0,0,0,1,0.1,10,6,16,1,No
1963-06-08,23:30:00,NE,1,0,0,4,1,10,7,23,0,No
1963-06-08,22:45:00,NE,2,0,0,3,0.3,33,7,22,0,No
1963-06-08,21:00:00,TX,2,0,0,0,2,50,7,21,0,No
1963-06-08,19:30:00,WI,2,0,0,5,4.1,33,7,19,0,No
1963-06-08,18:00:00,TX,1,0,0,0,2,33,7,18,0,No
1963-06-08,17:00:00,TX,1,0,0,0,0.6,40,7,17,0,No
1963-06-08,16:30:00,FL,1,0,0,3,0.1,10,7,16,0,No
1963-06-08,16:05:00,TX,0,0,0,0,1.5,10,7,16,1,No
1963-06-08,13:00:00,KY,1,0,0,5,0.1,10,7,13,0,No
1963-06-08,07:00:00,NM,0,0,0,0,0.1,10,7,7,1,No
1963-06-09,19:05:00,MI,2,0,0,4,2,10,1,19,0,No
1963-06-09,17:45:00,MN,2,0,0,5,9.3,150,1,17,0,No
1963-06-09,17:10:00,IA,0,0,0,4,0.1,10,1,17,1,No
1963-06-09,16:45:00,IA,2,2,0,4,2,10,1,16,0,No
1963-06-09,15:45:00,NE,2,0,0,5,34.1,10,1,15,0,No
1963-06-09,15:30:00,ND,0,0,0,0,0.1,10,1,15,1,No
1963-06-09,15:15:00,NH,2,0,0,5,10,77,1,15,0,No
1963-06-09,14:05:00,NE,2,0,0,3,4.1,10,1,14,0,No
1963-06-10,19:30:00,OK,0,0,0,1,0.1,10,2,19,1,No
1963-06-10,18:15:00,MO,2,2,0,5,2,50,2,18,0,No
1963-06-10,18:00:00,IN,1,0,0,4,0.1,10,2,18,0,No
1963-06-10,16:25:00,IL,1,0,0,0,2,30,2,16,0,No
1963-06-10,15:35:00,IN,1,0,0,3,0.1,10,2,15,0,No
1963-06-10,15:35:00,IN,0,0,0,0,0.1,10,2,15,1,No
1963-06-10,12:30:00,IN,0,0,0,2,0.1,10,2,12,1,No
1963-06-10,12:00:00,IN,1,0,0,3,0.1,10,2,12,0,No
1963-06-11,19:30:00,TX,0,0,0,0,1,17,3,19,1,No
1963-06-11,18:15:00,KS,2,0,0,4,1,20,3,18,0,No
1963-06-11,12:30:00,NY,0,0,0,3,5.2,100,3,12,1,No
1963-06-13,17:15:00,IL,1,0,0,3,0.3,200,5,17,0,No
1963-06-13,16:55:00,WI,1,0,0,3,3.8,33,5,16,0,No
1963-06-14,19:00:00,WY,2,0,0,4,0.5,33,6,19,0,No
1963-06-14,17:00:00,GA,2,2,0,5,0.5,33,6,17,0,No
1963-06-15,23:30:00,OK,1,0,0,2,0.1,10,7,23,0,No
1963-06-16,21:00:00,TX,0,0,0,0,0.6,13,1,21,1,No
1963-06-16,04:30:00,OK,1,0,0,0,0.1,10,1,4,0,No
1963-06-16,03:10:00,OK,2,0,0,1,0.8,150,1,3,0,No
1963-06-19,19:40:00,NM,0,0,0,3,0.1,10,4,19,1,No
1963-06-20,20:00:00,TX,0,0,0,0,2,100,5,20,1,No
1963-06-20,19:10:00,AR,0,0,0,0,2.5,27,5,19,1,No
1963-06-21,18:04:00,MS,2,0,0,3,3.3,50,6,18,0,No
1963-06-21,11:30:00,LA,0,0,0,2,1,33,6,11,1,No
1963-06-21,11:00:00,LA,0,0,0,2,1,33,6,11,1,No
1963-06-22,19:30:00,ND,1,0,0,4,0.1,10,7,19,0,No
1963-06-22,16:00:00,TX,0,0,0,0,0.7,33,7,16,1,No
1963-06-23,05:00:00,FL,1,0,0,4,0.1,10,1,5,0,No
1963-06-25,15:30:00,MN,2,0,0,4,0.1,10,3,15,0,No
1963-06-25,14:45:00,MN,1,0,0,4,8.9,350,3,14,0,No
1963-06-28,19:00:00,IN,0,0,0,3,0.1,10,6,19,1,No
1963-06-28,08:00:00,TX,1,0,0,0,1,33,6,8,0,No
1963-06-29,14:35:00,LA,1,1,0,3,0.3,183,7,14,0,No
1963-06-29,14:00:00,TX,2,0,0,4,3,33,7,14,0,No
1963-07-01,18:50:00,TX,1,0,0,3,0.3,100,2,18,0,No
1963-07-01,18:00:00,OH,1,0,0,3,0.1,10,2,18,0,No
1963-07-01,15:10:00,ME,1,0,0,3,2,20,2,15,0,No
1963-07-01,14:45:00,ME,0,0,0,0,0.1,50,2,14,1,No
1963-07-01,14:10:00,ME,1,0,0,3,1,100,2,14,0,No
1963-07-02,14:00:00,LA,1,0,0,2,0.5,33,3,14,0,No
1963-07-02,11:20:00,NY,1,0,0,3,1.3,10,3,11,0,No
1963-07-03,21:45:00,MT,0,0,0,0,0.1,10,4,21,1,No
1963-07-04,17:50:00,VT,2,0,0,3,5.9,500,5,17,0,No
1963-07-05,22:00:00,ND,0,0,0,0,0.1,10,6,22,1,No
1963-07-06,17:15:00,TX,0,0,0,0,0.5,33,7,17,1,No
1963-07-07,19:30:00,CO,1,0,0,3,0.5,10,1,19,0,No
1963-07-07,13:30:00,FL,1,0,0,3,0.1,10,1,13,0,No
1963-07-10,14:20:00,AZ,0,0,0,0,0.1,10,4,14,1,No
1963-07-11,21:00:00,TX,0,0,0,0,0.8,33,5,21,1,No
1963-07-11,18:30:00,FL,2,0,0,3,0.1,10,5,18,0,No
1963-07-11,16:00:00,NM,1,0,0,3,0.1,10,5,16,0,No
1963-07-11,16:00:00,CO,1,0,0,3,0.1,10,5,16,0,No
1963-07-11,14:00:00,FL,1,0,0,3,0.1,10,5,14,0,No
1963-07-12,20:25:00,KS,2,1,0,1,0.1,10,6,20,0,No
1963-07-12,17:30:00,KS,0,0,0,0,0.1,10,6,17,1,No
1963-07-12,14:00:00,NM,2,0,0,4,0.1,10,6,14,0,No
1963-07-13,20:20:00,TX,1,0,0,0,0.5,33,7,20,0,No
1963-07-13,17:10:00,KY,1,0,0,4,1,400,7,17,0,No
1963-07-14,19:30:00,NE,1,0,0,3,0.5,10,1,19,0,No
1963-07-14,19:30:00,WY,1,0,0,3,7.9,67,1,19,0,No
1963-07-14,15:00:00,NC,2,0,0,5,1,30,1,15,0,No
1963-07-14,13:30:00,NH,1,0,0,3,0.1,83,1,13,0,No
1963-07-15,20:20:00,OK,2,0,0,1,0.1,10,2,20,0,No
1963-07-15,20:15:00,OK,3,0,0,0,0.1,10,2,20,0,No
1963-07-15,17:00:00,ME,0,0,0,2,17.1,17,2,17,1,No
1963-07-16,20:15:00,IA,1,0,0,4,2.3,200,3,20,0,No
1963-07-16,19:10:00,MN,2,0,0,5,5.2,1760,3,19,0,No
1963-07-16,14:30:00,SD,0,0,0,2,0.3,30,3,14,1,No
1963-07-17,00:01:00,KS,0,0,0,4,0.1,10,4,0,1,No
1963-07-18,19:35:00,NH,2,0,0,4,0.1,17,5,19,0,No
1963-07-18,19:30:00,SD,3,0,0,5,2.3,10,5,19,0,No
1963-07-18,18:00:00,NH,1,0,0,4,1,200,5,18,0,No
1963-07-18,13:20:00,MA,1,0,0,4,1,50,5,13,0,No
1963-07-18,11:00:00,SC,0,0,0,3,0.2,17,5,11,1,No
1963-07-19,18:45:00,WV,1,0,0,5,2,10,6,18,0,No
1963-07-19,18:00:00,MD,1,0,0,4,1,50,6,18,0,No
1963-07-19,17:00:00,NC,2,0,0,4,0.1,27,6,17,0,No
1963-07-19,16:20:00,CT,1,0,0,3,12.3,10,6,16,0,No
1963-07-19,16:00:00,WI,3,0,0,4,10.6,33,6,16,0,No
1963-07-19,14:05:00,MD,1,0,0,4,14.4,600,6,14,0,No
1963-07-19,09:47:00,OH,1,0,0,3,0.1,10,6,9,0,No
1963-07-21,16:00:00,MA,0,0,0,3,0.3,67,1,16,1,No
1963-07-23,15:00:00,TX,1,1,0,0,1.2,40,3,15,0,No
1963-07-24,21:15:00,TX,0,0,0,0,0.1,10,4,21,1,No
1963-07-24,16:35:00,MT,0,0,0,0,0.5,10,4,16,1,No
1963-07-24,13:41:00,FL,1,0,0,3,0.5,300,4,13,0,No
1963-07-24,11:30:00,FL,2,0,0,5,0.1,10,4,11,0,No
1963-07-25,19:50:00,TX,1,0,0,0,2,200,5,19,0,No
1963-07-26,16:15:00,SD,2,0,0,4,1,1000,6,16,0,No
1963-07-28,17:30:00,FL,2,0,0,3,0.8,100,1,17,0,No
1963-07-28,15:15:00,OK,1,0,0,4,0.1,10,1,15,0,No
1963-07-28,14:30:00,OK,1,0,0,4,0.5,400,1,14,0,No
1963-07-28,13:50:00,SC,0,0,0,3,1.5,50,1,13,1,No
1963-07-29,17:30:00,TX,1,0,0,0,0.5,100,2,17,0,No
1963-07-29,17:00:00,FL,1,0,0,3,0.1,10,2,17,0,No
1963-07-31,17:40:00,MI,2,0,0,5,19.6,50,4,17,0,No
1963-08-01,15:00:00,FL,1,0,0,2,0.1,10,5,15,0,No
1963-08-02,02:30:00,MN,1,0,0,4,6.6,60,6,2,0,No
1963-08-03,20:50:00,PA,3,70,2,7,0.1,10,7,20,0,Yes
1963-08-06,17:00:00,KS,1,0,0,2,0.1,10,3,17,0,No
1963-08-06,16:30:00,KS,1,0,0,2,17.8,10,3,16,0,No
1963-08-08,15:00:00,TX,1,0,0,4,2,67,5,15,0,No
1963-08-08,13:00:00,FL,1,0,0,2,0.1,10,5,13,0,No
1963-08-09,17:20:00,OK,2,0,0,4,0.1,10,6,17,0,No
1963-08-09,14:25:00,FL,1,0,0,2,0.1,10,6,14,0,No
1963-08-10,15:15:00,SD,1,0,0,4,2.3,160,7,15,0,No
1963-08-12,18:00:00,MO,1,0,0,4,0.2,17,2,18,0,No
1963-08-13,19:00:00,FL,2,0,0,4,5.1,100,3,19,0,No
1963-08-13,17:20:00,SC,1,0,0,3,2,10,3,17,0,No
1963-08-13,15:20:00,TX,0,0,0,0,0.5,13,3,15,1,No
1963-08-13,12:15:00,NH,2,0,0,5,2,17,3,12,0,No
1963-08-16,19:00:00,WI,3,13,0,5,9.6,10,6,19,0,No
1963-08-16,19:00:00,WI,3,13,0,5,9.6,10,6,19,0,No
1963-08-16,19:00:00,WI,3,13,0,5,9.6,10,6,19,0,No
1963-08-20,12:30:00,SC,1,0,0,4,0.3,30,3,12,0,No
1963-08-21,12:45:00,FL,2,0,0,3,0.3,27,4,12,0,No
1963-08-22,13:00:00,FL,1,0,0,3,0.1,10,5,13,0,No
1963-08-27,17:30:00,NE,2,0,0,4,7.3,10,3,17,0,No
1963-08-30,13:59:00,TX,2,0,0,4,1,17,6,13,0,No
1963-08-30,10:45:00,NM,0,0,0,0,0.1,10,6,10,1,No
1963-08-30,09:26:00,TX,1,0,0,4,0.1,10,6,9,0,No
1963-08-31,19:15:00,NM,1,0,0,3,0.1,10,7,19,0,No
1963-09-01,18:52:00,KS,0,0,0,0,0.1,10,1,18,1,No
1963-09-02,20:00:00,IL,0,0,0,4,10.8,10,2,20,1,No
1963-09-02,18:30:00,WI,1,0,0,5,70.7,10,2,18,0,No
1963-09-02,18:30:00,WI,2,1,0,0,22.5,10,2,18,0,No
1963-09-02,17:30:00,WI,2,0,0,0,9.9,100,2,17,0,No
1963-09-02,15:26:00,KS,0,0,0,0,0.1,10,2,15,1,No
1963-09-03,18:00:00,KS,0,0,0,5,0.1,10,3,18,1,No
1963-09-03,16:40:00,NY,1,0,0,3,0.1,10,3,16,0,No
1963-09-03,12:40:00,PA,3,20,0,6,8.4,100,3,12,0,No
1963-09-04,03:00:00,KS,1,0,0,2,0.1,10,4,3,0,No
1963-09-05,13:31:00,TX,0,0,0,0,0.2,33,5,13,1,No
1963-09-05,13:30:00,TX,1,0,0,4,0.1,17,5,13,0,No
1963-09-06,14:30:00,TX,2,0,0,0,1.5,50,6,14,0,No
1963-09-06,13:30:00,TX,2,0,0,4,0.1,17,6,13,0,No
1963-09-07,13:30:00,TX,2,0,0,4,0.4,50,7,13,0,No
1963-09-09,13:10:00,TX,0,0,0,0,1,17,2,13,1,No
1963-09-11,17:45:00,OK,1,0,0,0,0.1,10,4,17,0,No
1963-09-11,15:15:00,OK,1,0,0,3,1,50,4,15,0,No
1963-09-11,08:00:00,KS,1,0,0,2,0.1,10,4,8,0,No
1963-09-12,18:00:00,MA,1,0,0,3,1,50,5,18,0,No
1963-09-12,13:00:00,OH,1,9,0,4,0.1,10,5,13,0,No
1963-09-12,12:45:00,OH,0,0,0,3,0.1,10,5,12,1,No
1963-09-12,12:00:00,OH,1,0,0,4,0.1,10,5,12,0,No
1963-09-19,18:00:00,WI,1,0,0,4,0.5,33,5,18,0,No
1963-09-28,18:00:00,SC,1,0,0,2,2,100,7,18,0,No
1963-09-28,17:30:00,SC,2,1,0,4,0.5,100,7,17,0,No
1963-09-28,15:00:00,GA,2,5,0,5,52.8,100,7,15,0,No
1963-09-28,07:00:00,FL,2,0,0,3,5.6,150,7,7,0,No
1963-09-29,06:14:00,NC,2,0,0,4,6.6,30,1,6,0,No
1963-09-29,02:30:00,NC,2,0,0,5,11,200,1,2,0,No
1963-09-29,02:00:00,SC,2,12,3,6,15.5,100,1,2,0,Yes
1963-09-29,02:00:00,SC,2,12,3,6,85.8,100,1,2,0,Yes
1963-09-29,02:00:00,NC,2,0,0,5,70.3,100,1,2,0,No
1963-09-29,01:25:00,SC,1,0,0,4,2.5,100,1,1,0,No
1963-09-29,01:00:00,SC,2,0,0,4,5.4,100,1,1,0,No
1963-10-02,19:05:00,MI,1,0,0,4,0.1,10,4,19,0,No
1963-10-03,14:20:00,MA,1,0,0,3,3,17,5,14,0,No
1963-10-20,18:45:00,KS,0,0,0,0,0.1,10,1,18,1,No
1963-10-20,18:22:00,KS,0,0,0,0,0.1,10,1,18,1,No
1963-10-20,17:30:00,CO,1,0,0,0,5.2,10,1,17,0,No
1963-10-20,16:40:00,OK,2,0,0,4,5.9,10,1,16,0,No
1963-10-21,17:45:00,MN,0,0,0,4,0.2,100,2,17,1,No
1963-10-21,16:30:00,MN,1,0,0,3,0.1,10,2,16,0,No
1963-10-22,19:05:00,TX,0,0,0,0,1,33,3,19,1,No
1963-10-23,12:57:00,TX,0,0,0,0,0.5,50,4,12,1,No
1963-10-23,12:55:00,TX,0,0,0,0,1,40,4,12,1,No
1963-10-29,16:00:00,ME,1,0,0,5,0.1,10,3,16,0,No
1963-10-31,16:00:00,TX,1,0,0,4,1,440,5,16,0,No
1963-11-05,17:15:00,LA,1,1,0,2,1,33,3,17,0,No
1963-11-08,13:00:00,TX,1,0,0,0,0.1,10,6,13,0,No
1963-11-08,13:00:00,TX,0,0,0,0,0.5,17,6,13,1,No
1963-11-08,11:00:00,TX,3,1,0,4,1,50,6,11,0,No
1963-11-10,13:20:00,FL,1,0,0,3,0.1,10,1,13,0,No
1963-11-10,12:00:00,FL,2,0,0,3,2,10,1,12,0,No
1963-11-10,07:15:00,FL,2,2,0,5,1,27,1,7,0,No
1963-11-19,12:00:00,OK,2,0,0,0,1,440,3,12,0,No
1963-11-19,11:00:00,TX,1,0,0,0,0.5,17,3,11,0,No
1963-11-19,10:20:00,OK,1,0,0,2,0.3,20,3,10,0,No
1963-11-19,10:00:00,TX,1,0,0,0,0.5,100,3,10,0,No
1963-11-21,17:30:00,KS,2,0,0,3,25.7,100,5,17,0,No
1963-11-22,09:30:00,LA,1,0,0,3,3.6,283,6,9,0,No
1963-11-22,02:10:00,OK,1,0,0,0,0.1,10,6,2,0,No
1963-11-29,13:30:00,VA,2,0,0,4,0.1,10,6,13,0,No
1964-01-12,07:40:00,FL,0,0,0,3,1,20,1,7,1,No
1964-01-12,05:45:00,FL,1,0,0,1,0.1,10,1,5,0,No
1964-01-12,03:00:00,FL,2,0,0,3,0.1,10,1,3,0,No
1964-01-12,02:30:00,FL,1,0,0,3,4.7,20,1,2,0,No
1964-01-21,04:00:00,CA,0,0,0,3,0.2,10,3,4,1,No
1964-01-24,21:45:00,KY,1,0,0,4,0.1,10,6,21,0,No
1964-01-24,21:00:00,KY,1,0,0,4,0.1,10,6,21,0,No
1964-01-24,21:00:00,AL,2,0,0,4,0.1,10,6,21,0,No
1964-01-24,20:16:00,KY,1,0,0,0,0.1,10,6,20,0,No
1964-01-24,19:00:00,AL,4,6,10,5,3.3,100,6,19,0,Yes
1964-01-24,16:30:00,KY,1,2,0,3,0.5,50,6,16,0,No
1964-01-24,15:00:00,AR,0,0,0,0,0.1,10,6,15,1,No
1964-01-24,14:45:00,AR,0,0,0,0,0.1,10,6,14,1,No
1964-01-24,14:42:00,AR,2,2,0,5,8.1,300,6,14,0,No
1964-02-04,19:00:00,TX,2,1,0,5,3.8,880,3,19,0,No
1964-02-18,16:00:00,FL,0,0,0,0,0.1,10,3,16,1,No
1964-03-04,14:25:00,KY,3,5,0,5,7.2,880,4,14,0,No
1964-03-04,11:30:00,KY,4,24,3,5,18.5,250,4,11,0,Yes
1964-03-04,11:00:00,TN,3,7,0,6,27.6,300,4,11,0,No
1964-03-04,10:30:00,TN,2,3,0,4,6.8,200,4,10,0,No
1964-03-04,10:00:00,TN,2,3,0,4,7.6,200,4,10,0,No
1964-03-04,09:00:00,MO,2,2,0,4,11.5,100,4,9,0,No
1964-03-04,05:20:00,AR,3,0,1,5,9.1,600,4,5,0,Yes
1964-03-04,00:30:00,MO,1,0,0,3,0.2,50,4,0,0,No
1964-03-08,23:10:00,OH,1,0,0,3,0.1,10,1,23,0,No
1964-03-08,18:55:00,IL,2,0,0,4,13.1,40,1,18,0,No
1964-03-08,18:05:00,IL,1,0,0,3,3.8,20,1,18,0,No
1964-03-09,17:00:00,AL,3,2,2,5,5.2,10,2,17,0,Yes
1964-03-09,16:45:00,AL,3,1,0,5,10.4,10,2,16,0,No
1964-03-09,02:45:00,AR,1,0,0,4,3.8,833,2,2,0,No
1964-03-09,01:00:00,AR,1,0,0,3,2.5,833,2,1,0,No
1964-03-10,14:20:00,NJ,1,5,0,5,59.1,200,3,14,0,No
1964-03-10,04:30:00,KY,1,0,0,4,0.1,10,3,4,0,No
1964-03-14,12:10:00,KS,2,0,0,4,0.5,100,7,12,0,No
1964-03-14,04:00:00,FL,1,0,0,0,0.1,10,7,4,0,No
1964-03-15,15:00:00,NC,0,0,0,4,0.1,10,1,15,1,No
1964-03-15,08:51:00,NC,1,0,0,5,0.3,27,1,8,0,No
1964-03-18,16:26:00,TX,1,0,0,4,0.1,13,4,16,0,No
1964-03-18,04:20:00,TX,1,1,0,4,0.5,200,4,4,0,No
1964-03-19,11:30:00,TX,1,0,0,3,2,33,5,11,0,No
1964-03-19,04:00:00,TX,2,0,0,5,0.2,17,5,4,0,No
1964-03-19,03:05:00,TX,2,0,0,5,2.5,200,5,3,0,No
1964-03-19,03:00:00,TX,1,0,0,5,5.1,400,5,3,0,No
1964-03-20,05:00:00,FL,1,1,0,5,4.1,10,6,5,0,No
1964-03-25,19:00:00,KY,2,1,0,5,38.4,10,4,19,0,No
1964-03-25,18:00:00,KY,1,0,0,3,0.1,10,4,18,0,No
1964-03-25,15:45:00,AL,3,7,0,5,5.4,267,4,15,0,No
1964-03-25,15:40:00,IL,2,2,0,4,11.5,50,4,15,0,No
1964-03-25,13:00:00,MO,3,26,0,4,46,300,4,13,0,No
1964-03-26,15:35:00,NJ,0,0,0,4,0.1,20,5,15,1,No
1964-03-26,14:00:00,DE,1,0,0,3,0.3,40,5,14,0,No
1964-03-26,12:30:00,PA,1,0,0,2,0.1,13,5,12,0,No
1964-04-02,19:45:00,IL,2,4,0,4,4.9,20,5,19,0,No
1964-04-02,18:45:00,IL,2,0,0,4,4.5,77,5,18,0,No
1964-04-02,18:23:00,IL,1,0,0,2,0.2,10,5,18,0,No
1964-04-02,18:00:00,KS,1,0,0,0,7.1,10,5,18,0,No
1964-04-02,16:30:00,NE,0,0,0,0,0.4,10,5,16,1,No
1964-04-02,15:00:00,NE,0,0,0,2,0.1,10,5,15,1,No
1964-04-03,21:30:00,OK,1,0,0,3,1.5,10,6,21,0,No
1964-04-03,18:40:00,OK,0,0,0,0,0.1,10,6,18,1,No
1964-04-03,18:30:00,OK,0,0,0,0,0.1,10,6,18,1,No
1964-04-03,17:55:00,OK,2,0,0,0,0.1,10,6,17,0,No
1964-04-03,17:50:00,OK,2,0,0,1,0.5,123,6,17,0,No
1964-04-03,16:20:00,KS,2,0,0,0,0.1,10,6,16,0,No
1964-04-03,15:53:00,TX,1,0,0,1,1.5,23,6,15,0,No
1964-04-03,14:35:00,TX,5,111,7,7,4.7,500,6,14,0,Yes
1964-04-03,12:00:00,AR,1,2,0,5,0.1,10,6,12,0,No
1964-04-03,11:45:00,OK,2,0,0,3,0.1,10,6,11,0,No
1964-04-03,06:35:00,OK,3,1,0,5,16.7,200,6,6,0,No
1964-04-04,23:15:00,OK,0,0,0,0,0.1,10,7,23,1,No
1964-04-05,22:15:00,AR,0,0,0,4,1.5,33,1,22,1,No
1964-04-05,09:30:00,LA,2,0,0,4,5.4,83,1,9,0,No
1964-04-05,03:00:00,TX,2,0,0,5,2.7,1760,1,3,0,No
1964-04-06,06:00:00,AL,1,0,0,4,0.1,10,2,6,0,No
1964-04-07,13:30:00,GA,0,0,0,4,0.5,33,3,13,1,No
1964-04-07,12:08:00,SC,1,0,0,2,0.2,100,3,12,0,No
1964-04-07,10:30:00,AL,1,0,0,4,5.4,10,3,10,0,No
1964-04-07,10:00:00,AL,1,0,0,4,0.1,10,3,10,0,No
1964-04-07,10:00:00,AL,1,0,0,4,0.1,10,3,10,0,No
1964-04-07,09:10:00,AL,2,1,0,5,3.3,10,3,9,0,No
1964-04-07,08:30:00,AL,2,0,0,5,5.1,50,3,8,0,No
1964-04-08,14:00:00,GA,2,0,0,4,5,150,4,14,0,No
1964-04-08,12:12:00,SC,0,0,0,2,0.1,10,4,12,1,No
1964-04-08,09:45:00,SC,1,0,0,2,0.5,27,4,9,0,No
1964-04-08,07:00:00,SC,0,0,0,2,0.1,10,4,7,1,No
1964-04-12,23:20:00,AR,1,0,0,4,0.1,10,1,23,0,No
1964-04-12,22:20:00,MO,2,0,0,6,10.8,80,1,22,0,No
1964-04-12,22:15:00,AR,1,0,0,5,0.5,880,1,22,0,No
1964-04-12,22:15:00,AR,1,0,0,5,0.5,880,1,22,0,No
1964-04-12,21:00:00,MO,2,3,1,5,10.7,100,1,21,0,Yes
1964-04-12,20:00:00,AR,1,0,0,3,0.1,10,1,20,0,No
1964-04-12,18:10:00,KS,1,0,0,4,4.3,77,1,18,0,No
1964-04-12,18:00:00,MO,3,10,1,6,19.5,100,1,18,0,Yes
1964-04-12,17:45:00,MO,1,0,0,3,6.2,50,1,17,0,No
1964-04-12,17:30:00,IA,2,0,0,5,9.4,10,1,17,0,No
1964-04-12,17:30:00,IA,1,0,0,4,0.2,200,1,17,0,No
1964-04-12,17:15:00,OK,2,0,0,3,0.2,50,1,17,0,No
1964-04-12,17:00:00,KS,1,0,0,4,3.6,250,1,17,0,No
1964-04-12,16:50:00,IA,2,0,0,4,2,150,1,16,0,No
1964-04-12,16:45:00,IA,4,28,1,6,13.1,400,1,16,0,Yes
1964-04-12,16:30:00,MO,3,0,0,4,5.6,17,1,16,0,No
1964-04-12,16:00:00,KS,4,9,3,5,19.4,880,1,16,0,Yes
1964-04-12,16:00:00,KS,3,22,1,6,8.4,440,1,16,0,Yes
1964-04-12,16:00:00,KS,3,22,1,6,14,440,1,16,0,Yes
1964-04-12,15:26:00,KS,3,3,0,6,33.8,880,1,15,0,No
1964-04-12,01:30:00,AR,1,0,0,3,0.1,10,1,1,0,No
1964-04-13,16:20:00,KS,1,0,0,3,0.1,10,2,16,0,No
1964-04-13,15:10:00,KS,0,0,0,0,0.1,10,2,15,1,No
1964-04-13,03:00:00,MN,2,0,0,5,3.4,50,2,3,0,No
1964-04-14,16:30:00,IN,1,0,0,3,0.1,10,3,16,0,No
1964-04-16,21:55:00,TX,2,0,0,2,2,33,5,21,0,No
1964-04-16,18:25:00,OK,0,0,0,0,0.1,10,5,18,1,No
1964-04-16,15:00:00,TX,0,0,0,0,0.1,10,5,15,1,No
1964-04-17,13:30:00,TX,2,2,1,3,21.9,27,6,13,0,Yes
1964-04-19,19:00:00,KS,0,0,0,0,0.1,10,1,19,1,No
1964-04-19,17:00:00,KS,2,0,0,4,0.1,10,1,17,0,No
1964-04-20,23:00:00,KS,2,0,0,4,5.7,10,2,23,0,No
1964-04-20,22:30:00,IA,3,1,0,4,6.1,350,2,22,0,No
1964-04-20,22:00:00,IA,2,1,0,5,0.1,350,2,22,0,No
1964-04-20,22:00:00,KS,1,0,0,4,0.1,10,2,22,0,No
1964-04-20,21:45:00,KS,1,0,0,4,0.1,10,2,21,0,No
1964-04-20,21:40:00,KS,2,0,0,3,0.1,10,2,21,0,No
1964-04-20,21:40:00,IA,2,0,0,4,2.7,300,2,21,0,No
1964-04-20,19:35:00,KS,2,0,0,4,12.4,50,2,19,0,No
1964-04-20,19:00:00,NE,2,0,0,3,0.1,10,2,19,0,No
